title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Rango: The Video Game    ,DS,Paramount Digital Entertainment  ,Behaviour Studios  ,0.12m,0.07m,0.03m,N/A,0.01m,01st Mar 11  
Teenage Mutant Ninja Turtles 3: Mutant Nightmare    ,GC,Konami  ,Konami  ,0.12m,0.09m,0.02m,N/A,0.00m,01st Nov 05  
Barnyard    ,GC,THQ  ,Blue Tongue  ,0.12m,0.09m,0.02m,N/A,0.00m,01st Aug 06  
Yattaman DS: BikkuriDokkiri Daisakusen da Koron    ,DS,Takara Tomy   ,Takara Tomy  ,0.12m,N/A,N/A,0.12m,N/A,24th Apr 08  
Legend of the Guardians: The Owls of Ga'Hoole    ,Wii,Warner Bros. Interactive  ,Krome Studios  ,0.11m,0.10m,0.01m,N/A,0.01m,14th Sep 10  
The Lord of the Rings: Aragorn's Quest    ,DS,Warner Bros. Interactive  ,Headstrong Games  ,0.11m,0.09m,0.02m,N/A,0.01m,14th Sep 10  
Yogi Bear: The Video Game    ,Wii,D3 Publisher  ,Monkey Bar Games  ,0.11m,0.06m,0.05m,N/A,0.01m,07th Dec 10  
ToeJam & Earl III: Mission to Earth     ,XB,Sega  ,ToeJam & Earl Productions  ,0.11m,0.09m,0.02m,N/A,0.00m,23rd Oct 02  
LEGO Knights' Kingdom    ,GBA,THQ  ,Razorback Developments  ,0.11m,0.08m,0.03m,N/A,0.00m,04th Oct 04  
Dead Cells    ,NS,Merge Games  ,Motion Twin  ,0.11m,0.08m,0.02m,N/A,0.01m,15th Aug 18  
Retro Game Challenge    ,DS,Xseed Games  ,Bandai Namco Games  ,0.11m,N/A,N/A,0.11m,N/A,10th Feb 09  
Tom Clancy's Splinter Cell Trilogy    ,PS3,Ubisoft  ,Ubisoft  ,0.11m,N/A,0.09m,N/A,0.02m,27th Sep 11  
Fantastic Four: Rise of the Silver Surfer    ,X360,2K Games  ,Visual Concepts  ,0.11m,0.10m,0.01m,N/A,0.01m,15th Jun 07  
Heart Catch PreCure! Oshare Collection    ,DS,Namco Bandai  ,Bandai Namco Games  ,0.11m,N/A,N/A,0.11m,N/A,05th Aug 10  
Phantom Dust    ,XB,Majesco  ,Microsoft Game Studios  ,0.11m,0.08m,0.02m,N/A,0.00m,15th Mar 05  
Shin Sangoku Musou: Multi Raid 2    ,PSP,KOEI  ,Omega Force  ,0.11m,N/A,N/A,0.11m,N/A,11th Mar 10  
TMNT    ,PSP,Ubisoft  ,Ubisoft Montreal  ,0.11m,0.10m,0.00m,N/A,0.01m,20th Mar 07  
Stubbs the Zombie in Rebel Without a Pulse    ,XB,Aspyr  ,Wideload Games  ,0.11m,0.08m,0.02m,N/A,0.00m,18th Oct 05  
Batman: Dark Tomorrow    ,XB,Kemco  ,"HotGen, Ltd.  ",0.11m,0.08m,0.02m,N/A,0.00m,18th Mar 03  
Batman: Rise of Sin Tzu    ,XB,Ubisoft  ,Ubisoft Montreal  ,0.11m,0.08m,0.02m,N/A,0.00m,16th Oct 03  
Spy vs Spy    ,XB,Global Star Software  ,Vicious Cycle  ,0.11m,0.08m,0.02m,N/A,0.00m,06th Apr 05  
Cory in the House    ,DS,Disney Interactive Studios  ,Handheld Games  ,0.11m,0.10m,0.00m,N/A,0.01m,15th Apr 08  
Cold Fear    ,PS2,Ubisoft  ,Darkworks  ,0.11m,0.06m,0.04m,N/A,0.01m,15th Mar 05  
Zangeki no Reginleiv    ,Wii,Nintendo  ,Sandlot  ,0.11m,N/A,N/A,0.11m,N/A,11th Feb 10  
Sabrina The Teenage Witch: Potion Commotion    ,GBA,Ubisoft  ,Ubisoft  ,0.11m,0.08m,0.03m,N/A,0.00m,06th Sep 02  
Planet 51    ,PS3,Sega  ,Pyro Studios  ,0.11m,0.07m,0.03m,N/A,0.01m,17th Nov 09  
Green Lantern: Rise of the Manhunters    ,DS,Warner Bros. Interactive  ,Griptonite Games  ,0.11m,0.07m,0.03m,N/A,0.01m,07th Jun 11  
XXX    ,GBA,Activision  ,Digital Eclipse  ,0.11m,0.08m,0.03m,N/A,0.00m,31st Jul 02  
Prototype: Biohazard Bundle    ,XOne,Activision  ,Activision  ,0.11m,0.10m,N/A,N/A,0.01m,11th Oct 16  
Thief    ,PC,Square Enix  ,Eidos Montreal  ,0.11m,0.00m,0.10m,N/A,0.01m,25th Feb 14  
Invizimals: The Lost Tribes    ,PSP,Sony Computer Entertainment  ,Novarama  ,0.11m,N/A,0.08m,N/A,0.03m,04th Nov 11  
Project: Snowblind    ,XB,Eidos Interactive  ,Unknown  ,0.11m,0.08m,0.02m,N/A,0.00m,23rd Feb 05  
Astro Boy: The Video Game    ,PS2,D3 Publisher  ,High Voltage Software  ,0.11m,0.05m,0.04m,N/A,0.01m,20th Oct 09  
Kouchuu Ouja Mushi King: Super Collection    ,DS,Sega  ,Sega  ,0.11m,N/A,N/A,0.11m,N/A,19th Jul 07  
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion    ,GC,THQ  ,Krome Studios  ,0.11m,0.09m,0.02m,N/A,0.00m,16th Sep 03  
Shin Sangoku Musou 6 Special    ,PSP,Tecmo Koei  ,Omega Force  ,0.11m,N/A,N/A,0.11m,N/A,25th Aug 11  
Eragon    ,PSP,Sierra Entertainment  ,Amaze Entertainment  ,0.11m,0.10m,0.00m,N/A,0.01m,14th Nov 06  
Batman & Robin    ,PS,Acclaim Entertainment  ,Probe  ,0.11m,0.06m,0.04m,N/A,0.01m,31st Jul 98  
Chopper Attack    ,N64,Midway Games  ,Seta Corporation  ,0.11m,0.09m,0.02m,N/A,0.00m,17th Jun 98  
Fighting Force 64    ,N64,Crave Entertainment  ,Core Design Ltd.  ,0.11m,0.09m,0.02m,N/A,0.00m,30th Apr 99  
Spyborgs    ,Wii,Capcom  ,Bionic Games  ,0.11m,0.09m,0.01m,N/A,0.01m,22nd Sep 09  
Agents of Mayhem    ,XOne,Deep Silver  ,Volition Inc.  ,0.11m,0.07m,0.03m,N/A,0.01m,15th Aug 17  
Night at the Museum: Battle of the Smithsonian    ,X360,Majesco  ,"Pipeworks Software, Inc.  ",0.11m,0.07m,0.03m,N/A,0.01m,05th May 09  
Alias    ,PS2,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,0.11m,0.05m,0.04m,N/A,0.01m,05th Apr 04  
Gundam Breaker 3    ,PS4,Namco Bandai Games  ,Namco Bandai Games  ,0.11m,N/A,N/A,0.11m,N/A,03rd Mar 16  
Transformers: Devastation    ,PS3,Activision  ,PlatinumGames  ,0.11m,0.05m,0.04m,N/A,0.02m,06th Oct 15  
The Scorpion King: Rise of the Akkadian    ,GC,Universal Interactive  ,Point of View  ,0.11m,0.08m,0.02m,N/A,0.00m,11th Sep 02  
Mushroom Men: Rise of the Fungi    ,DS,Gamecock  ,Red Fly Studio  ,0.11m,0.10m,0.00m,N/A,0.01m,02nd Dec 08  
Constantine    ,PS2,THQ  ,Bits Studios  ,0.11m,0.05m,0.04m,N/A,0.01m,14th Feb 05  
Pokémon Rumble World    ,3DS,Nintendo  ,Ambrella  ,0.11m,N/A,0.02m,0.09m,0.00m,08th Apr 15  
Hellboy: The Science of Evil    ,X360,Konami  ,Krome Studios  ,0.11m,0.10m,0.00m,N/A,0.01m,24th Jun 08  
Metal Gear Solid V: The Definitive Experience    ,XOne,Konami Digital Entertainment  ,Kojima Productions  ,0.11m,0.10m,N/A,N/A,0.01m,11th Oct 16  
Cats & Dogs: The Revenge of Kitty Galore    ,DS,505 Games  ,Warner Bros. Interactive Entertainment  ,0.11m,0.10m,0.00m,N/A,0.01m,20th Jul 10  
Astro Boy: The Video Game    ,Wii,D3 Publisher  ,High Voltage Software  ,0.11m,0.10m,0.00m,N/A,0.01m,20th Oct 09  
Planet 51    ,X360,Sega  ,Pyro Studios  ,0.11m,0.07m,0.03m,N/A,0.01m,17th Nov 09  
Hitman Trilogy    ,PS2,Eidos Interactive  ,IO Interactive  ,0.11m,0.05m,0.04m,N/A,0.01m,30th Jun 07  
The Penguins of Madagascar: Dr. Blowhole Returns - Again!    ,X360,THQ  ,THQ  ,0.11m,0.07m,0.03m,N/A,0.01m,13th Sep 11  
Naruto Shippuden 3D: The New Era    ,3DS,505 Games  ,Takara Tomy  ,0.11m,N/A,0.04m,0.06m,0.00m,17th Jun 11  
Rengoku: The Tower of Purgatory    ,PSP,Konami  ,Neverland  ,0.11m,0.10m,0.00m,N/A,0.01m,26th Apr 05  
The Secret Saturdays: Beasts of the 5th Sun    ,PSP,D3 Publisher  ,High Voltage Software  ,0.11m,0.09m,N/A,N/A,0.02m,20th Oct 09  
Dynasty Warriors Advance    ,GBA,Nintendo  ,Koei  ,0.11m,0.08m,0.03m,N/A,0.00m,29th Aug 05  
Transformers: Devastation    ,X360,Activision  ,PlatinumGames  ,0.11m,0.08m,0.01m,N/A,0.01m,06th Oct 15  
Naruto Shippuden: Naruto vs. Sasuke    ,DS,Atlus  ,Takara Tomy  ,0.11m,0.07m,N/A,0.03m,0.01m,16th Nov 10  
The Penguins of Madagascar: Dr. Blowhole Returns - Again!    ,DS,THQ  ,THQ  ,0.11m,0.06m,0.03m,N/A,0.01m,13th Sep 11  
Adventure Time: Finn & Jake Investigations    ,3DS,Little Orbit  ,Vicious Cycle  ,0.11m,0.03m,0.06m,N/A,0.01m,20th Oct 15  
Assassin's Creed Chronicles    ,PS4,Ubisoft  ,Climax Studios  ,0.11m,0.02m,0.05m,0.02m,0.01m,09th Feb 16  
Viewtiful Joe: Double Trouble!    ,DS,Capcom  ,Clover Studio  ,0.11m,0.08m,0.00m,0.01m,0.01m,18th Nov 05  
Warriors Orochi 3    ,PSP,Tecmo Koei  ,Omega Force  ,0.11m,N/A,N/A,0.11m,N/A,19th Jul 12  
Hysteria Hospital: Emergency Ward    ,DS,O-Games  ,Gameinvest  ,0.11m,0.10m,0.00m,N/A,0.01m,16th Jun 09  
Busou Shinki: Battle Masters Mk. 2    ,PSP,Konami  ,Konami  ,0.11m,N/A,N/A,0.11m,N/A,22nd Sep 11  
X-Men: The Official Game    ,DS,Activision  ,Amaze Entertainment  ,0.11m,0.10m,0.00m,N/A,0.01m,16th May 06  
The Godfather: Mob Wars    ,PSP,Electronic Arts  ,Page 44  ,0.10m,0.09m,0.00m,N/A,0.01m,19th Sep 06  
Girls und Panzer: I Will Master Tankery    ,PSV,Namco Bandai Games  ,Namco Bandai Games  ,0.10m,N/A,N/A,0.10m,N/A,26th Jun 14  
Power Rangers: Super Legends    ,DS,Disney Interactive Studios  ,Handheld Games  ,0.10m,0.08m,0.02m,N/A,0.01m,23rd Oct 07  
Troll and I    ,NS,Maximum Games  ,Spiral House  ,0.10m,0.05m,0.04m,N/A,0.01m,15th Aug 17  
Kenka Bancho Bros: Tokyo Battle Royale    ,PSP,Spike  ,Spike  ,0.10m,N/A,N/A,0.10m,N/A,21st Jun 12  
Pac-Man Championship Edition 2 + Arcade Game Series    ,PS4,Namco Bandai Games  ,Namco Bandai Games  ,0.10m,0.08m,N/A,N/A,0.02m,28th Feb 17  
Pariah    ,XB,Groove Games  ,Unknown  ,0.10m,0.08m,0.02m,N/A,0.00m,03rd May 05  
The Lord of the Rings: Conquest    ,DS,Electronic Arts  ,Artificial Mind and Movement  ,0.10m,0.09m,0.01m,N/A,0.01m,13th Jan 09  
Tom Clancy's Splinter Cell: Conviction    ,PC,Ubisoft  ,Ubisoft Montreal  ,0.10m,N/A,0.08m,N/A,0.02m,27th Apr 10  
Tom Clancy's Splinter Cell: Chaos Theory    ,GC,Ubisoft  ,Ubisoft Montreal  ,0.10m,0.08m,0.02m,N/A,0.00m,29th Mar 05  
Blades of Time    ,X360,Konami Digital Entertainment  ,Gaijin Games Inc.  ,0.10m,0.07m,0.02m,0.00m,0.01m,06th Mar 12  
Macross 30: Voices across the Galaxy    ,PS3,Namco Bandai Games  ,ArtDink  ,0.10m,N/A,N/A,0.10m,N/A,28th Feb 13  
Mobile Suit Gundam Unicorn    ,PS3,Namco Bandai Games  ,From Software  ,0.10m,N/A,N/A,0.10m,N/A,08th Mar 12  
Death By Degrees    ,PS2,Namco  ,Namco  ,0.10m,0.05m,0.04m,N/A,0.01m,08th Feb 05  
Samurai Warriors Chronicles 2nd    ,3DS,Tecmo Koei  ,Omega Force  ,0.10m,N/A,N/A,0.10m,N/A,13th Sep 12  
Astro Boy: The Video Game    ,DS,D3 Publisher  ,Art Corporation  ,0.10m,0.09m,0.00m,N/A,0.01m,20th Oct 09  
Romance of the Three Kingdoms XIII    ,PS4,Tecmo Koei  ,Koei Tecmo Games  ,0.10m,0.03m,N/A,0.06m,0.01m,05th Jul 16  
Marvel Super Hero Squad: The Infinity Gauntlet    ,3DS,THQ  ,THQ  ,0.10m,0.07m,0.03m,N/A,0.01m,11th Oct 11  
Colin McRae Rally 04    ,XB,Codemasters  ,Unknown  ,0.10m,0.08m,0.02m,N/A,0.00m,04th Mar 04  
Assassin's Creed Origins    ,PC,Ubisoft  ,Ubisoft Montreal  ,0.10m,0.04m,0.06m,N/A,0.01m,27th Oct 17  
Shellshock    ,PS,U.S. Gold  ,Core Design Ltd.  ,0.10m,0.06m,0.04m,N/A,0.01m,01st Jan 98  
Warriors All-Stars    ,PS4,Tecmo Koei  ,Omega Force  ,0.10m,0.03m,N/A,0.06m,0.01m,29th Aug 17  
Hot Wheels Ultimate Racing    ,PSP,Activision  ,Unknown  ,0.10m,0.09m,N/A,N/A,0.01m,02nd Jul 07  
Hunter: The Reckoning    ,GC,Interplay  ,High Voltage Software  ,0.10m,0.08m,0.02m,N/A,0.00m,18th Nov 02  
Urban Chaos    ,PS,Eidos Interactive  ,Mucky Foot Productions  ,0.10m,0.06m,0.04m,N/A,0.01m,31st Mar 00  
Mega Man Legacy Collection 2    ,PS4,Capcom  ,Capcom  ,0.10m,0.06m,N/A,0.02m,0.01m,08th Aug 17  
Generator Rex: Agent of Providence    ,3DS,Activision  ,Virtuos  ,0.10m,0.07m,0.02m,N/A,0.01m,01st Nov 11  
Hyperdimension Neptunia Re;Birth 3: V Generation    ,PSV,Idea Factory International  ,Compile Heart  ,0.10m,0.05m,0.02m,N/A,0.02m,30th Jun 15  
X-Men: The Official Game    ,XB,Activision  ,"Z-Axis, Ltd.  ",0.10m,0.08m,0.02m,N/A,0.00m,16th May 06  
Minority Report: Everybody Runs    ,GC,Activision  ,Treyarch  ,0.10m,0.08m,0.02m,N/A,0.00m,19th Nov 02  
Assassin's Creed: Rogue    ,PC,Ubisoft  ,Ubisoft Sofia  ,0.10m,0.07m,0.02m,N/A,0.01m,10th Mar 15  
Project Hacker: Kakusei    ,DS,Nintendo  ,RED Entertainment  ,0.10m,N/A,N/A,0.10m,N/A,13th Jul 06  
X-Men: Destiny    ,Wii,Activision  ,Silicon Knights  ,0.10m,0.07m,0.02m,N/A,0.01m,27th Sep 11  
The Destiny of Zorro    ,Wii,505 Games  ,Pronto Games  ,0.10m,0.09m,N/A,N/A,0.01m,05th May 09  
Harry Potter and the Deathly Hallows - Part 1    ,PC,Electronic Arts  ,EA Bright Light  ,0.10m,0.08m,0.02m,N/A,0.01m,16th Nov 10  
Devil May Cry 4 Special Edition    ,PS4,Capcom  ,Capcom  ,0.10m,0.01m,N/A,0.09m,0.00m,23rd Jun 15  
Van Helsing    ,GBA,VU Games  ,Saffire Corporation  ,0.10m,0.07m,0.03m,N/A,0.00m,06th May 04  
Bee Movie Game    ,PS2,Activision  ,Beenox  ,0.10m,0.05m,0.04m,N/A,0.01m,30th Oct 07  
Teenage Mutant Ninja Turtles: Mutants in Manhattan    ,PS3,Activision  ,PlatinumGames  ,0.10m,0.04m,0.04m,N/A,0.02m,24th May 16  
Dragonseeds    ,PS,Jaleco  ,Unknown  ,0.10m,0.03m,0.02m,0.04m,0.01m,30th Sep 98  
Lode Runner 3-D    ,N64,Infogrames  ,Big Bang  ,0.10m,0.08m,0.02m,N/A,0.00m,01st Jan 99  
Accel World vs. Sword Art Online: Millennium Twilight    ,PS4,Namco Bandai Games  ,Namco Bandai Games  ,0.10m,N/A,0.03m,0.06m,0.01m,07th Jul 17  
Spider-Man: Web of Shadows    ,DS,Activision  ,Griptonite Games  ,0.10m,0.09m,0.00m,N/A,0.01m,21st Oct 08  
Army Men World War: Team Assault    ,PS,3DO  ,3DO  ,0.10m,0.06m,0.04m,N/A,0.01m,28th Nov 01  
Tom Clancy's HAWX 2    ,Wii,Ubisoft  ,Ubisoft Bucharest  ,0.10m,0.06m,0.03m,N/A,0.01m,09th Nov 10  
Blades of Time    ,PS3,Konami Digital Entertainment  ,Gaijin Games Inc.  ,0.10m,0.04m,0.03m,0.01m,0.01m,06th Mar 12  
Evil Dead: Fistfull of Boomstick    ,XB,THQ  ,VIS Entertainment  ,0.10m,0.07m,0.02m,N/A,0.00m,17th Jun 03  
Thor: God of Thunder    ,3DS,Sega  ,WayForward Technologies  ,0.10m,0.06m,0.03m,N/A,0.01m,13th Sep 11  
Harry Potter and the Deathly Hallows - Part 2    ,PC,Electronic Arts  ,EA Bright Light  ,0.10m,0.05m,0.04m,N/A,0.01m,12th Jul 11  
Predator: Concrete Jungle    ,XB,VU Games  ,Eurocom Entertainment Software  ,0.10m,0.07m,0.02m,N/A,0.00m,26th Apr 05  
MySims SkyHeroes    ,X360,Electronic Arts  ,The Sims Studio  ,0.10m,0.09m,0.00m,N/A,0.01m,28th Sep 10  
EyeToy: Operation Spy    ,PS2,Sony Computer Entertainment  ,SCEE London Studio  ,0.10m,0.05m,0.04m,N/A,0.01m,15th Nov 05  
Escape Dead Island    ,PS3,Deep Silver  ,Fatshark  ,0.10m,0.05m,0.03m,N/A,0.02m,18th Nov 14  
The Secret Saturdays: Beasts of the 5th Sun    ,Wii,D3 Publisher  ,High Voltage Software  ,0.10m,0.09m,0.00m,N/A,0.01m,20th Oct 09  
Resident Evil: Revelations 2    ,X360,Capcom  ,Capcom  ,0.10m,0.07m,0.02m,N/A,0.01m,25th Feb 15  
Star Wars: Lethal Alliance    ,DS,Ubisoft  ,Ubisoft Casablanca  ,0.10m,0.08m,0.01m,N/A,0.01m,14th Dec 06  
Tornado Outbreak    ,Wii,Konami  ,Loose Cannon Studios  ,0.10m,0.09m,0.00m,N/A,0.01m,29th Sep 09  
Watchmen: The End is Nigh Part 1 & 2    ,X360,Warner Bros. Interactive  ,Deadline Games  ,0.10m,0.09m,0.00m,N/A,0.01m,21st Jul 09  
Young Justice: Legacy    ,PS3,Warner Bros. Interactive Entertainment  ,Freedom Factory Studios  ,0.10m,0.06m,0.01m,N/A,0.02m,19th Nov 13  
Power Stone Collection    ,PSP,Capcom  ,Capcom  ,0.10m,0.08m,0.00m,N/A,0.01m,31st Oct 06  
Ninja Reflex    ,DS,Electronic Arts  ,Sanzaru Games  ,0.10m,0.09m,N/A,N/A,0.01m,04th Mar 08  
Skylanders: Spyro's Adventure    ,PC,Activision  ,Toys for Bob  ,0.10m,0.05m,0.03m,N/A,0.01m,16th Oct 11  
Code Lyoko: Quest for Infinity    ,Wii,Game Factory  ,Neko Entertainment  ,0.10m,0.07m,0.02m,N/A,0.01m,16th Nov 07  
Minority Report: Everybody Runs    ,XB,Activision  ,Treyarch  ,0.10m,0.07m,0.02m,N/A,0.00m,18th Nov 02  
Disney Planes Fire & Rescue    ,3DS,Disney Interactive Studios  ,Little Orbit  ,0.10m,0.01m,0.08m,N/A,0.01m,04th Nov 14  
Kung Fu Panda 2    ,PS3,THQ  ,THQ  ,0.10m,0.04m,0.04m,N/A,0.01m,24th May 11  
Nights of Azure 2    ,PS4,Tecmo Koei  ,Gust  ,0.09m,0.04m,N/A,0.04m,0.01m,24th Oct 17  
Disney's Aladdin in Nasira's Revenge    ,PS,Sony Computer Entertainment  ,Argonaut Games  ,0.09m,0.05m,0.04m,N/A,0.01m,15th Mar 01  
Barnyard    ,PS2,THQ  ,Blue Tongue  ,0.09m,0.05m,0.04m,N/A,0.01m,01st Aug 06  
Teenage Mutant Ninja Turtles: Mutants in Manhattan    ,X360,Activision  ,PlatinumGames  ,0.09m,0.03m,0.06m,N/A,0.01m,24th May 16  
Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama     ,DS,Mumbo Jumbo  ,EM Studios Limited  ,0.09m,0.09m,0.00m,N/A,0.01m,02nd Jun 09  
Metal Fight Beyblade    ,DS,Hudson Soft  ,Hudson Soft  ,0.09m,N/A,N/A,0.09m,N/A,26th Mar 09  
Robots    ,XB,VU Games  ,Eurocom Entertainment Software  ,0.09m,0.07m,0.02m,N/A,0.00m,24th Feb 05  
The Story of Noah's Ark    ,DS,SouthPeak Interactive  ,Razorback Developments  ,0.09m,0.09m,N/A,N/A,0.01m,02nd Nov 10  
Fresh PreCure! Asobi Collection    ,DS,Namco Bandai  ,Bandai Namco Games  ,0.09m,N/A,N/A,0.09m,N/A,29th Oct 09  
Rosco McQueen: Firefighter Extreme    ,PS,Psygnosis  ,Slippery Snake Studios  ,0.09m,0.05m,0.04m,N/A,0.01m,31st Aug 98  
Bladestorm: The Hundred Years' War    ,X360,KOEI  ,Omega Force  ,0.09m,0.08m,0.01m,N/A,0.01m,06th Nov 07  
Altered Beast: Guardian of the Realms    ,GBA,THQ  ,3d6 Games  ,0.09m,0.07m,0.02m,N/A,0.00m,23rd Nov 02  
Nights of Azure    ,PS4,Tecmo Koei  ,Gust  ,0.09m,0.04m,0.04m,N/A,0.02m,29th Mar 16  
Barbie and the Magic of Pegasus    ,GBA,Vivendi Games  ,VU Games  ,0.09m,0.07m,0.02m,N/A,0.00m,06th Sep 05  
Rygar: The Battle of Argus    ,Wii,Tecmo  ,Tecmo  ,0.09m,0.09m,0.00m,N/A,0.01m,28th Jan 09  
Retro Game Challenge (US sales)    ,DS,Xseed Games  ,Bandai Namco Games  ,0.09m,0.09m,N/A,N/A,N/A,10th Feb 09  
Ninja Gaiden Black    ,XB,Tecmo  ,Team Ninja  ,0.09m,0.07m,0.02m,N/A,0.00m,20th Sep 05  
Beowulf: The Game    ,PSP,Ubisoft  ,Ubisoft  ,0.09m,0.08m,0.00m,N/A,0.01m,04th Dec 07  
Green Lantern: Rise of the Manhunters    ,Wii,Warner Bros. Interactive  ,Griptonite Games  ,0.09m,0.05m,0.03m,N/A,0.01m,07th Jun 11  
Mind Quiz    ,PSP,Ubisoft  ,Sega  ,0.09m,0.08m,0.01m,N/A,0.01m,31st Oct 06  
Earth Defense Force 2: Invaders from Planet Space    ,PSV,Xseed Games  ,Sandlot  ,0.09m,0.04m,0.00m,0.04m,0.01m,08th Dec 15  
Generator Rex: Agent of Providence    ,Wii,Activision  ,Virtuos  ,0.09m,0.07m,0.01m,N/A,0.01m,01st Nov 11  
Shrek SuperSlam    ,XB,Activision  ,Shaba Games  ,0.09m,0.07m,0.02m,N/A,0.00m,25th Oct 05  
New Legends    ,XB,THQ  ,Infinite Machine  ,0.09m,0.07m,0.02m,N/A,0.00m,17th Feb 02  
Island Xtreme Stunts    ,PS2,Electronic Arts  ,Silicon Dreams  ,0.09m,0.04m,0.03m,N/A,0.01m,22nd Sep 02  
Toy Soldiers: War Chest    ,PS4,Ubisoft  ,Signal Studios  ,0.09m,0.07m,N/A,N/A,0.02m,11th Aug 15  
God Eater Resurrection    ,PS4,Namco Bandai Games  ,Namco Bandai Games  ,0.09m,N/A,N/A,0.09m,N/A,01st Oct 16  
Demon Chaos    ,PS2,Unknown  ,Genki  ,0.09m,N/A,N/A,0.09m,N/A,N/A  
Project Eden    ,PS2,Eidos Interactive  ,Core Design Ltd.  ,0.09m,0.04m,0.03m,N/A,0.01m,22nd Oct 01  
Def Jam Fight For NY: The Takeover    ,PSP,Electronic Arts  ,Aki Corp  ,0.09m,0.08m,0.00m,N/A,0.01m,29th Aug 06  
Ghosthunter    ,PS2,Namco  ,SCEE Cambridge  ,0.09m,0.04m,0.03m,N/A,0.01m,17th Aug 04  
Seven: Molmorth no Kiheitai    ,PS2,Namco  ,Namco  ,0.09m,N/A,N/A,0.09m,N/A,21st Dec 00  
Beyblade Evolution    ,3DS,D3 Publisher  ,Rising Star Games  ,0.09m,0.06m,0.02m,N/A,0.01m,29th Oct 13  
Legend of the Guardians: The Owls of Ga'Hoole    ,PS3,Warner Bros. Interactive  ,Krome Studios  ,0.09m,0.07m,0.01m,N/A,0.01m,14th Sep 10  
Astro Boy: Omega Factor    ,GBA,Sega  ,Hitmaker  ,0.09m,0.06m,0.02m,N/A,0.00m,18th Aug 04  
Tornado Outbreak    ,PS3,Konami  ,Loose Cannon Studios  ,0.09m,0.08m,0.00m,N/A,0.01m,29th Sep 09  
Batman Beyond: Return of the Joker    ,N64,Ubisoft  ,Kemco  ,0.09m,0.07m,0.02m,N/A,0.00m,13th Dec 00  
Playmobil Circus    ,Wii,DreamCatcher Interactive  ,Morgen Studios  ,0.09m,0.06m,0.02m,N/A,0.01m,22nd Dec 09  
Paragon    ,PS4,Sony Interactive Entertainment  ,Epic Games  ,0.09m,0.07m,N/A,N/A,0.02m,07th Jun 16  
Mystic Heroes    ,GC,KOEI  ,Koei  ,0.09m,0.03m,0.01m,0.04m,0.00m,30th Sep 02  
Viewtiful Joe: Red Hot Rumble    ,PSP,Capcom  ,Clover Studio  ,0.09m,0.08m,0.00m,N/A,0.01m,22nd Mar 06  
Kenka Banchou 2: Full Throttle    ,PS2,Spike  ,YSK  ,0.09m,N/A,N/A,0.09m,N/A,08th Mar 07  
No More Heroes: Red Zone    ,PS3,Marvelous Interactive  ,FeelPlus  ,0.09m,N/A,N/A,0.09m,N/A,21st Jul 11  
Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!    ,DS,Namco Bandai  ,Bandai Namco Games  ,0.09m,N/A,N/A,0.09m,N/A,02nd Dec 10  
Grand Theft Auto: Episodes from Liberty City    ,PC,Rockstar Games  ,Rockstar North  ,0.09m,N/A,0.08m,N/A,0.01m,13th Apr 10  
Crimson Sea    ,XB,KOEI  ,Koei  ,0.09m,0.04m,0.01m,0.04m,0.00m,16th Dec 02  
Metal Gear Solid V: The Phantom Pain    ,PC,Konami Digital Entertainment  ,Kojima Productions  ,0.09m,N/A,0.08m,N/A,0.00m,01st Sep 15  
Spider-Man: Edge of Time    ,Wii,Activision  ,Beenox  ,0.09m,0.06m,0.02m,N/A,0.01m,04th Oct 11  
The Suffering: Ties That Bind     ,XB,Midway Games  ,Surreal Software  ,0.09m,0.07m,0.02m,N/A,0.00m,26th Sep 05  
Attack on Titan 2    ,XOne,Koei Tecmo  ,Omega Force  ,0.09m,0.08m,N/A,N/A,0.01m,20th Mar 18  
Sengoku Basara 4: Sumeragi    ,PS3,Capcom  ,Unknown  ,0.09m,N/A,N/A,0.09m,N/A,23rd Jul 15  
Ty the Tasmanian Tiger 3: Night of the Quinkan    ,GC,Activision  ,Krome Studios  ,0.09m,0.07m,0.02m,N/A,0.00m,12th Oct 05  
Bionicle    ,GBA,THQ  ,Mobius Entertainment  ,0.09m,0.06m,0.02m,N/A,0.00m,10th Sep 03  
Jumper: Griffin's Story    ,Wii,Brash Entertainment  ,Collision Studios  ,0.09m,0.08m,0.00m,N/A,0.01m,12th Feb 08  
Samurai Warriors 2: Xtreme Legends    ,PS2,KOEI  ,Omega Force  ,0.09m,0.04m,0.03m,N/A,0.01m,18th Mar 08  
Forgotten Realms: Demon Stone    ,XB,Atari  ,Stormfront Studios  ,0.09m,0.06m,0.02m,N/A,0.00m,17th Nov 04  
Lara Croft and the Temple of Osiris    ,PS4,Square Enix  ,Crystal Dynamics  ,0.09m,N/A,0.07m,N/A,0.01m,09th Dec 14  
LEGO Star Wars II: The Original Trilogy    ,GBA,LucasArts  ,Amaze Entertainment  ,0.09m,0.06m,0.02m,N/A,0.00m,12th Sep 06  
